Autore,Titolo,Datazione,Tecnica,Dimensioni,Immagine
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DALLA TORRE LITTORIA. IN SECONDO PIANO AL CENTRO PALAZZO CARIGNANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B49.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DALLA TORRE LITTORIA. IN SECONDO PIANO IL CAMPANILE E LA CUPOLA DELLA CHIESA DELLA SS.TRINITA',1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B5.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DALLA TORRE LITTORIA. IN SECONDO PIANO AL CENTRO PALAZZO CARIGNANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B50.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DALLA TORRE LITTORIA. IN SECONDO PIANO AL CENTRO PALAZZO CARIGNANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B51.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD OVEST DALLA TORRE LITTORIA. AREA COMPRESA TRA LE VIE BARBAROUX E GARIBALDI,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B52.jpg
GABINIO MARIO,"PANORAMA DAI S.MARTIRI"". TORINO - PANORAMA DELLA CITTA' VERSO EST DAL CAMPANILE DELLA CHIESA DEI SANTI MARTIRI""",1926,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B53.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO EST DALLA CUPOLA DELLA CHIESA DI SAN ROCCO CON LA TORRE LITTORIA IN COSTRUZIONE,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,115X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B54.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO EST DALLA CUPOLA DELLA CHIESA DI SAN ROCCO CON LA TORRE LITTORIA IN COSTRUZIONE,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,88X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B55.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO EST DALLA CUPOLA DELLA CHIESA DI SAN ROCCO CON LA TORRE LITTORIA IN COSTRUZIONE,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,87X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B56.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO EST DALLA CUPOLA DELLA CHIESA DI SAN ROCCO CON LA TORRE LITTORIA IN COSTRUZIONE,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B57.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD OVEST DAL TETTO DELL'EDIFICIO MANIFATTURA LANE BORGOSESIA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B58.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD OVEST DAL TETTO DELL'EDIFICIO MANIFATTURA LANE BORGOSESIA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X112,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B59.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DAL TETTO DELL'EDIFICIO MANIFATTURA LANE BORGOSESIA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X111,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B6.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DAL TETTO DELL'EDIFICIO MANIFATTURA LANE BORGOSESIA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,83X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B60.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DAL TETTO DELL'EDIFICIO MANIFATTURA LANE BORGOSESIA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B61.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD EST DAL CAMPANILE DELLA CHIESA DEI SANTI MARTIRI,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,87X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B62.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD EST DAL CAMPANILE DELLA CHIESA DEI SANTI MARTIRI,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,87X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B63.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD EST DAL CAMPANILE DELLA CHIESA DEI SANTI MARTIRI,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B64.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD EST DAL CAMPANILE DELLA CHIESA DEI SANTI MARTIRI,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B65.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO EST DAL PALAZZO DELLA REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X220,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B66.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DALLA CUPOLA DELLA CHIESA DELLA SS.TRINITA' COL DUOMO E LA CAPPELLA DELLA S.SINDONE - PALAZZO REALE - CAMPANILE E CUPOLA DELLA CHIESA DI S.LORENZO,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B67.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DALLA CUPOLA DELLA CHIESA DELLA SS.TRINITA' COL DUOMO E LA CAPPELLA DELLA S.SINDONE - PALAZZO REALE - CAMPANILE E CUPOLA DELLA CHIESA DI S.LORENZO,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B68.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO EST DAL CAMPANILE DELLA CHIESA DEI SANTI MARTIRI,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B69.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DAL PALAZZO DELLA REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B70.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DAL PALAZZO DELLA REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,169X223,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B71.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DAL PALAZZO DELLA REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,172X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B72.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD EST DAL PALAZZO DELLA REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B73.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DALLA CUPOLA DELLA CHIESA DELLA SS.TRINITA' CON VIA GARIBALDI IN PRIMO PIANO,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B74.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DALLA CUPOLA DELLA CHIESA DELLA SS.TRINITA' CON VIA GARIBALDI IN PRIMO PIANO,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,172X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B75.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD DALLA CUPOLA DELLA CHIESA DI SAN ROCCO COL CAMPANILE DELLA CHIESA DI SAN FRANCESCO IN PRIMO PIANO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B76.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD DALLA CUPOLA DELLA CHIESA DI SAN ROCCO COL CAMPANILE DELLA CHIESA DI SAN FRANCESCO IN PRIMO PIANO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B77.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD DALLA CUPOLA DELLA CHIESA DI SAN ROCCO COL CAMPANILE DELLA CHIESA DI SAN FRANCESCO IN PRIMO PIANO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,116X84,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B78.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD DALLA CUPOLA DELLA CHIESA DI SAN ROCCO COL CAMPANILE DELLA CHIESA DI SAN FRANCESCO IN PRIMO PIANO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,115X85,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B79.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DALLA TORRE LITTORIA. IN SECONDO PIANO LE CUPOLE DELLA CHIESA DELLA SS.TRINITA' DI SAL LORENZO - DELLA S.SINDONE,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,86X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B8.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD DALLA CUPOLA DELLA CHIESA DI SAN ROCCO COL CAMPANILE DELLA CHIESA DI SAN FRANCESCO IN PRIMO PIANO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,239X172,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B80.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DAL PALAZZO REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931c,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B81.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DAL PALAZZO REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B82.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' - RIPRESA NOTTURNA,1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,172X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B83.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD EST DAL PALAZZO REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931c,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,168X221,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B84.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD EST DAL PALAZZO REALE MUTUA ASSICURAZIONI IN VIA CORTE D'APPELLO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X223,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B85.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DA VILLA DELLA REGINA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B86.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DA VILLA DELLA REGINA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B87.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DA VILLA DELLA REGINA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B88.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DA VILLA DELLA REGINA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B89.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO NORD DALLA TORRE LITTORIA. IN SECONDO PIANO LE CUPOLE DELLA CHIESA DELLA SS.TRINITA' DI SAL LORENZO - DELLA S.SINDONE,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,175X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B9.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO OVEST DA VILLA DELLA REGINA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B90.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA CORSO LANZA VERSO NORD OVEST,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B91.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO NORD OVEST DA VAL SALICE,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B92.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO NORD OVEST DA VAL SALICE A SUD DI VIALE THOVEZ,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B93.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO NORD OVEST DA VAL SALICE A SUD DI VIALE THOVEZ,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B94.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO NORD OVEST DA VAL SALICE A SUD DI VIALE THOVEZ,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B95.jpg
GABINIO MARIO,"TORINO/ PANORAMA - DA STRADA BELLAVISTA/ (DELLA COLLINA)"". TORINO - PANORAMA DELLA CITTA'VERSO NORD OVEST DA VAL SALICE A SUD DI VIALE THOVEZ""",1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B96.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO OVEST DA CORSO LANZA,1934post,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B97.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO OVEST DA CORSO LANZA,1934post,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B98.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA'VERSO OVEST DA CORSO LANZA,1934post,STAMPA ALLA GELATINA BROMURO D'ARGENTO,173X233,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/095B99.jpg
GABINIO MARIO,TORINO - PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA GENERALE DELL'AREA DI INGRESSO CON L'ARA COMMEMORATIVA,1928c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B1.jpg
GABINIO MARIO,TORINO - ISTITUTO PRO MILITE ITALICO COLONIA ESTIVA RICCARDO DE ANGELI ORA CONVALESCENZIARIO INAIL - STRADA SAN VITO-REVIGLIASCO 460 - VISTA DI 3/4 ANTERIORE DESTRA,1929c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B10.jpg
GABINIO MARIO,TORINO - VIVAIO DI MELI FIORITI IN ZONA CARTMANN - VILLA MALETTI?,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B100.jpg
GABINIO MARIO,TORINO - DUE VILLE ED  UN RISTORANTE - STRADA COMUNALE VAL SALICE,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B101.jpg
GABINIO MARIO,TORINO - COLLINA - (VALLE SAN MARTINO?) - CAPPELA NON IDENTIFICATA PRESSO UNA CANCELLATA IN FERRO,18/04/1926,STAMPA AL CITRATO?,231X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B102.jpg
GABINIO MARIO,TORINO - COLLINA - CORTILE DI UN CASCINALE NON IDENTIFICATO CON TRE UOMINI ED UNA DONNA IN POSA,1928,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X232,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B103.jpg
GABINIO MARIO,TORINO - CAVORETTO - VIALE DEL LITTORIO (OGGI VIALE XXV APRILE) IN COSTRUZIONE. IN PRIMO PIANO UN CAMPO DI BOCCE CON ALCUNI GIOCATORI,1927,STAMPA ALLA CELLOIDINA,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B104.jpg
GABINIO MARIO,TORINO - CAVORETTO - VIALE DEL LITTORIO (OGGI VIALE XXV APRILE) IN COSTRUZIONE SULLO SFONDO DEL CENTRO ABITATO,1927,STAMPA ALLA CELLOIDINA,169X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B105.jpg
GABINIO MARIO,TORINO - COLLINA - GRANDE ALBERO FIORITO IN UN PRATO CON UN BAMBINO IN PIEDI TRA L'ERBA. SULLA SINISTRA TRE UOMINI SEDUTI,18/04/1927,STAMPA AL CITRATO,231X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B106.jpg
GABINIO MARIO,TORINO - COLLINA - DUE BAMBINE PRESSO UNA RECINZIONE SULLO SFONDO DI ALBERI FIORITI,1927c,STAMPA AL CITRATO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B107.jpg
GABINIO MARIO,TORINO - COLLINA - UN BAMBINO COL CANE SOTTO UN ALBERO FIORITO A CUI E' APPESA UN'ALTALENA,20/04/1927,STAMPA AL CITRATO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B108.jpg
GABINIO MARIO,TORINO - COLLINA - TRE BAMBINI IN POSA SOTTO UN ALBERO FIORITO,1927c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,231X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B109.jpg
GABINIO MARIO,TORINO - ISTITUTO PRO MILITE ITALICO COLONIA ESTIVA RICCARDO DE ANGELI ORA CONVALESCENZIARIO INAIL - STRADA SAN VITO-REVIGLIASCO 460 - VISTA DI 3/4 ANTERIORE DESTRA,1929c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B11.jpg
GABINIO MARIO,TORINO - COLLINA - GRUPPO DI BAMBINI IN POSA VICINO AD UN CANCELLO DI INGRESSO LUNGO UN VIOTTOLO,1927c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,231X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B110.jpg
GABINIO MARIO,TORINO - COLLINA - UNA BAMBINA IN POSA LUNGO UN VIOTTOLO - CON ALBERI FIORITI,1927c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B111.jpg
GABINIO MARIO,TORINO - COLLINA - UNA BAMBINA IN POSA LUNGO UN VIOTTOLO - CON ALBERI FIORITI,1927c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,230X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B112.jpg
GABINIO MARIO,TORINO - COLLINA - UNA BAMBINA IN POSA LUNGO UN VIOTTOLO - SOTTO UN ALBERO FIORITO,1927c,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,232X172,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B113.jpg
GABINIO MARIO,TORINO - COLLINA - UNA BAMBINA IN POSA LUNGO UN VIOTTOLO - SOTTO UN ALBERO FIORITO,1927c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,231X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B114.jpg
GABINIO MARIO,TORINO - PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - PARTICOLARE DI UN RONDO' CON UN UOMO SEDUTO SU DI UNA PANCHINA. SULLO SFONDO IL FARO DELLA VITTORIA,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B12.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO NORD OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B13.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO NORD OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B14.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B15.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X232,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B16.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B17.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,172X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B18.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B19.jpg
GABINIO MARIO,TORINO - PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA GENERALE DELL'AREA DI INGRESSO CON L'ARA COMMEMORATIVA,1928c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B2.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PIAZZALE SUPERIORE DEL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO NORD CON LA COLLINA DI SUPERGA SULLO SFONDO,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B20.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PIAZZALE SUPERIORE DEL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO NORD CON LA COLLINA DI SUPERGA SULLO SFONDO,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B21.jpg
GABINIO MARIO,TORINO - PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - PARTICOLARE CON LE PANCHE E LA ROSA DEI VENTI,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X232,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B22.jpg
GABINIO MARIO,TORINO - PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - PARTICOLARE CON LE PANCHE E LA ROSA DEI VENTI,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B23.jpg
GABINIO MARIO,TORINO - PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - PARTICOLARE CON LA ROSA DEI VENTI,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B24.jpg
GABINIO MARIO,TORINO - PANORAMA DAL PARCO DELLA RIMEMBRANZA - COLLE DELLA MADDALENA - VISTA VERSO SUD OVEST,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X232,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/096B25.jpg
